,V5,V3,V4,V2,V1
0,-0.00091264793576514,-0.00029761133074394,-0.0023661748403382902,0.001437641127745541,0.0026646104761399694
1,-0.0005949793218194697,-0.0021282361586663673,0.0014865493835214511,-0.001141482835902017,0.002110321205290699
2,3.61907550369008e-05,-0.0003026217964292938,0.00011702967083926183,-0.00030036352047138837,0.00030029366602896547
3,0.0012805578077232877,0.0009350313225748607,-0.0004937546924744896,-0.001926838518829262,0.0008606535751736732
4,-0.000524427723958999,0.001262626419697018,-0.0002785697185215891,-0.0001852392695002294,-0.0002707359296350433
5,9.090602858774557e-05,-0.00021044735414232058,0.0001993755021639614,0.00017072934562135909,-9.289252951873292e-05
6,0.002799869725676258,-0.0005502686462804982,-0.0006606223829693265,0.00010223303389899542,-0.00015654691417732423
7,0.000289913755926457,-0.000896367952721516,0.0004645158651007819,0.000804512962389187,-0.0005266805445298199
8,-0.0005396065026510065,-0.0005991894961625531,0.0002969081700924504,0.0010447959959019883,-0.0005249249056885947
9,0.0017731161767376975,-0.00020314076707285067,-0.0003290895430130169,-0.00045118942582227637,-1.300562667749803e-05
10,0.0006796855648477206,-0.00044480946406820525,4.204815176308376e-05,0.00019661758783076825,-0.00018142586509300464
11,-8.06547890831836e-05,-1.6220516671524104e-05,-0.00010967642001255781,0.000541492332469329,-0.0002586266451217588
12,3.511152103904249e-05,-5.5048220699581595e-05,-0.00012832952838185796,0.00030473303382560444,-0.0001260418329422321
13,-0.0007794617916856496,0.000996244852487144,0.00014554151217752105,-0.0010399781195917133,0.00034062760117504614
