,V3,V2,V4,V1
0,0.002730679988685987,-0.00011381962495278316,-0.000501234023873315,-0.0022550004121072408
1,0.0007286579119833909,-0.0016803751714995082,0.0002444199986937614,0.0012932816982477687
2,0.0005695156854315609,-0.0008668359797732574,0.002443913509968625,-0.0007709597706598033
3,-0.0008822226227474901,0.00037256098739770936,0.0024993925848041344,-0.0009468360117285693
4,-0.0004436710988585076,-0.000577144656984178,0.0015539229563547004,0.0003399336555786075
5,-0.0007503150662716042,0.0012432962263714776,0.0005676241024064751,-0.0009428331970858091
6,-4.8517448790872707e-05,-0.00035039168095219456,-8.051982306565264e-05,0.00048250017736045875
7,-5.273282746851295e-05,4.1785221980850714e-05,-0.0001979840078683898,1.1409737306614043e-05
8,-0.0003826163834430402,0.00041164079459363536,-0.0002202998814268012,5.2863626317930596e-05
9,1.7335072275437265e-05,-0.00022826314520059572,0.0005756647062739444,-5.8968913704654935e-05
10,0.0003772656119327545,-0.0007326945249734729,0.0005446124343894814,0.00026376733281526903
11,0.0004273606521577198,-0.00047347142335406637,-0.00018695528603424513,0.00031734010861066847
12,1.5032107728132515e-05,0.00042446442236777107,-0.000772906602168813,-4.8778147512675665e-05
13,-6.07812726997782e-05,7.096776461146145e-05,-8.435663325686634e-05,0.00017884275632525668
